shipping_id,order_id,shipping_date,return_date,shipping_provider,delivery_status
2214,78348,01-04-2020,,bluedart,Delivered
2215,35021,29-09-2020,,dhl,Delivered
2216,86727,28-02-2024,,fedex,Delivered
2217,66203,28-02-2024,,fedex,Delivered
2218,9273,05-07-2021,,fedex,Delivered
2219,29959,23-11-2022,,bluedart,Delivered
2220,93157,19-02-2023,24-02-2023,dhl,Returned
2221,45446,08-05-2021,,usps,Shipped
2222,82538,11-10-2020,,fedex,Delivered
2223,22505,27-02-2022,,dhl,Cancelled
2224,22289,24-05-2022,,dhl,In Transit
2225,54864,13-02-2020,23-02-2020,bluedart,Returned
2226,11757,01-10-2023,,dhl,Shipped
2227,95850,24-04-2020,,fedex,Delivered
2228,21975,04-03-2024,,fedex,Delivered
2229,29461,17-06-2022,,fedex,Shipped
2230,31211,20-04-2022,,bluedart,Delivered
2231,38200,27-02-2024,,fedex,Cancelled
2232,21112,29-11-2022,,dhl,Delivered
2233,1290,15-08-2020,,dhl,Delivered
2234,18103,19-09-2023,,fedex,Delivered
2235,91047,23-01-2022,,usps,Cancelled
2236,59523,01-02-2021,,bluedart,Delivered
2237,73106,29-07-2021,,dhl,Delivered
2238,19928,02-01-2021,,dhl,Delivered
2239,84967,06-11-2024,,fedex,Delivered
2240,43111,22-08-2023,,fedex,Shipped
2241,96356,18-04-2022,,fedex,Delivered
2242,35321,28-11-2022,,bluedart,Delivered
2243,12211,22-07-2020,,fedex,Delivered
2244,27953,08-08-2022,,fedex,Delivered
2245,40169,13-04-2021,,fedex,Delivered
2246,93657,08-11-2020,,fedex,Delivered
2247,64736,23-02-2024,,bluedart,Delivered
2248,33766,26-12-2024,,fedex,Delivered
2249,46436,14-09-2020,08-10-2020,fedex,Returned
2250,58999,02-03-2024,,bluedart,Delivered
2251,79350,23-08-2020,,bluedart,Delivered
2252,60579,01-05-2020,,fedex,Delivered
2253,53860,04-10-2021,,usps,Delivered
2254,80039,23-02-2022,,dhl,Delivered
2255,82841,23-07-2020,,fedex,Delivered
2256,8542,09-09-2021,,bluedart,Delivered
2257,88510,31-08-2024,,delhivery,Shipped
2258,99180,23-11-2020,,delhivery,Delivered
2259,68787,28-09-2021,,dhl,Delivered
2260,60937,03-11-2020,,dhl,Delivered
2261,45030,04-04-2021,,fedex,Delivered
2262,98503,07-11-2020,,fedex,Delivered
2263,89967,17-05-2020,,fedex,Shipped
2264,62830,26-08-2022,,fedex,Delivered
2265,66744,25-01-2021,,dhl,Delivered
2266,53546,21-10-2020,,dhl,Delivered
2267,79225,03-04-2021,,bluedart,Delivered
2268,93314,23-09-2022,,bluedart,Delivered
2269,85594,03-01-2022,19-01-2022,dhl,Returned
2270,45664,17-03-2024,,dhl,Delivered
2271,52703,06-08-2022,,dhl,Delivered
2272,43239,08-04-2024,,fedex,Delivered
2273,38176,25-01-2021,,dhl,Delivered
2274,78083,17-01-2024,,ups,Delivered
2275,61293,11-06-2020,,fedex,Delivered
2276,75934,12-09-2024,,ups,In Transit
2277,10816,09-08-2020,,fedex,Delivered
2278,11898,31-10-2020,,fedex,Delivered
2279,57221,21-01-2021,,dhl,Delivered
2280,25040,24-02-2022,,fedex,Delivered
2281,64343,30-05-2022,,fedex,Delivered
2282,42373,12-10-2023,,bluedart,Delivered
2283,33017,24-02-2020,,delhivery,Delivered
2284,86631,28-07-2023,,bluedart,Delivered
2285,60806,05-11-2022,,fedex,Delivered
2286,91151,23-12-2022,,usps,Delivered
2287,94504,19-02-2024,,ups,Delivered
2288,90692,08-10-2023,,dhl,Delivered
2289,59010,04-04-2022,,fedex,Delivered
2290,54510,23-09-2020,,fedex,Delivered
2291,58481,14-10-2020,,fedex,Delivered
2292,74641,27-07-2023,,bluedart,In Transit
2293,33163,21-05-2020,,ups,Delivered
2294,54082,08-07-2024,,fedex,Delivered
2295,57276,27-07-2022,,dhl,Delivered
2296,57720,08-05-2021,,dhl,Delivered
2297,59540,30-07-2021,,fedex,Shipped
2298,47116,09-07-2023,,usps,Delivered
2299,69623,15-02-2021,,fedex,Delivered
2300,39060,17-01-2020,,bluedart,Delivered
2301,41123,29-03-2024,,bluedart,Delivered
2302,12473,03-06-2021,,fedex,Delivered
2303,96583,04-06-2023,,ups,Shipped
2304,39997,31-12-2024,,delhivery,Delivered
2305,34792,04-07-2022,,usps,Cancelled
2306,63154,03-12-2024,,fedex,Delivered
2307,55753,26-06-2023,,dhl,Delivered
2308,65648,06-10-2024,,fedex,Delivered
2309,51837,24-09-2023,,fedex,Delivered
2310,54073,16-10-2024,,bluedart,Delivered
2311,37193,05-11-2020,,bluedart,Delivered
2312,53662,06-03-2020,,bluedart,In Transit
2313,51706,24-11-2023,,bluedart,Delivered
2314,95494,06-12-2023,,fedex,Delivered
2315,99501,29-02-2024,,ups,Delivered
2316,36353,03-06-2022,,dhl,Delivered
2317,99269,27-09-2020,,dhl,Delivered
2318,69100,10-06-2024,,dhl,Delivered
2319,26146,20-05-2022,,fedex,Delivered
2320,65924,27-02-2024,,fedex,Delivered
2321,64191,02-07-2021,,fedex,Delivered
2322,64472,26-06-2021,,bluedart,Shipped
2323,62886,14-02-2020,,fedex,Delivered
2324,76028,13-12-2020,,usps,Delivered
2325,36116,08-02-2021,,usps,Delivered
2326,15907,26-12-2021,,ups,Delivered
2327,14875,30-11-2022,,fedex,Delivered
2328,64829,15-07-2024,,bluedart,Delivered
2329,29408,30-05-2021,,dhl,In Transit
2330,48939,01-03-2022,,dhl,Delivered
2331,27220,28-02-2020,,fedex,Delivered
2332,92423,27-04-2022,,bluedart,Shipped
2333,84700,20-04-2024,,bluedart,Shipped
2334,68104,21-11-2024,,dhl,In Transit
2335,23525,25-07-2023,,dhl,Cancelled
2336,66403,09-02-2020,,dhl,In Transit
2337,54435,30-01-2024,,usps,Delivered
2338,74942,12-10-2021,,fedex,Cancelled
2339,93566,07-02-2022,,ups,Delivered
2340,62946,01-02-2024,,fedex,Delivered
2341,98369,28-05-2023,,bluedart,Delivered
2342,12223,12-05-2020,,fedex,Delivered
2343,88229,08-12-2022,,bluedart,Delivered
2344,10310,30-05-2021,,bluedart,Delivered
2345,32198,21-01-2020,,fedex,In Transit
2346,4004,06-11-2021,,delhivery,Shipped
2347,3027,23-02-2024,,dhl,Delivered
2348,44599,29-07-2023,,delhivery,Delivered
2349,69979,06-03-2023,,fedex,Delivered
2350,36245,17-01-2023,,dhl,Delivered
2351,49236,05-12-2022,,dhl,Shipped
2352,21523,21-04-2024,,dhl,Delivered
2353,32768,10-09-2020,,bluedart,Delivered
2354,59002,13-11-2024,,bluedart,Shipped
2355,3265,18-01-2022,,usps,Cancelled
2356,14015,08-11-2023,,fedex,Delivered
2357,78937,12-01-2023,,fedex,Shipped
2358,31975,01-02-2020,,dhl,Delivered
2359,34462,27-05-2020,,dhl,Delivered
2360,81581,13-09-2024,,ups,Shipped
2361,70896,11-09-2021,,fedex,Delivered
2362,91004,18-02-2020,,fedex,Delivered
2363,42351,19-12-2020,,fedex,Shipped
2364,84646,07-11-2022,,fedex,Delivered
2365,4361,28-08-2024,,fedex,In Transit
2366,10335,31-05-2021,,dhl,Delivered
2367,67652,25-03-2020,19-04-2020,bluedart,Returned
2368,83635,06-03-2021,24-03-2021,ups,Returned
2369,5635,25-12-2024,,dhl,Delivered
2370,57953,25-09-2022,,fedex,Delivered
2371,55277,11-04-2022,,fedex,Delivered
2372,56182,19-11-2022,,bluedart,Delivered
2373,85930,23-02-2021,,fedex,Shipped
2374,78292,25-07-2023,,bluedart,Delivered
2375,75305,14-09-2022,,fedex,Shipped
2376,98155,06-02-2020,,fedex,Delivered
2377,67025,06-04-2022,,ups,Delivered
2378,16323,26-06-2024,,bluedart,Delivered
2379,56259,03-03-2022,,fedex,Delivered
2380,4310,25-01-2024,,fedex,Delivered
2381,38313,26-02-2021,,fedex,Delivered
2382,13808,31-03-2022,,bluedart,Delivered
2383,10791,23-04-2024,,fedex,Delivered
2384,49188,26-08-2021,,fedex,Delivered
2385,41607,16-05-2021,,fedex,Delivered
2386,3226,21-05-2023,,fedex,Delivered
2387,61560,20-02-2020,,fedex,Delivered
2388,95964,14-09-2023,,fedex,Delivered
2389,76065,27-08-2020,,fedex,Delivered
2390,89618,19-07-2021,,fedex,Delivered
2391,23703,25-09-2024,,fedex,In Transit
2392,87721,03-10-2024,,fedex,Delivered
2393,63687,30-04-2020,,dhl,Delivered
2394,7949,28-03-2022,,ups,Shipped
2395,29599,18-03-2021,,fedex,Delivered
2396,74507,22-05-2021,,fedex,Delivered
2397,15139,29-11-2024,,fedex,Delivered
2398,10860,18-11-2021,,usps,Delivered
2399,31881,23-02-2021,23-03-2021,dhl,Returned
2400,63134,17-03-2023,,bluedart,Delivered
2401,41843,07-04-2022,,delhivery,Cancelled
2402,86879,21-07-2022,15-08-2022,delhivery,Returned
2403,11333,27-04-2024,,fedex,Shipped
2404,87931,18-10-2020,,fedex,Shipped
2405,93216,18-04-2021,,fedex,Delivered
2406,92339,26-10-2020,,bluedart,Delivered
2407,67234,01-10-2024,,fedex,Delivered
2408,75081,05-03-2023,,dhl,Delivered
2409,65555,08-07-2022,,dhl,Delivered
2410,43975,11-08-2023,,ups,Delivered
2411,84008,18-04-2023,,fedex,In Transit
2412,39331,24-10-2020,,fedex,Cancelled
2413,80179,22-07-2020,15-08-2020,fedex,Returned
2414,6051,01-01-2025,,bluedart,In Transit
2415,84142,09-05-2024,,dhl,Shipped
2416,56456,19-06-2022,,fedex,Cancelled
2417,67556,09-01-2023,,dhl,Delivered
2418,33096,14-12-2020,,bluedart,Delivered
2419,56305,13-02-2024,,bluedart,Delivered
2420,53479,04-07-2021,,fedex,Delivered
2421,66949,09-08-2021,,delhivery,Delivered
2422,50996,25-09-2024,,fedex,Delivered
2423,61850,11-01-2020,,ups,Delivered
2424,91150,05-11-2021,,dhl,Delivered
2425,63037,07-06-2024,,fedex,Delivered
2426,39023,27-10-2020,,fedex,Delivered
2427,24190,16-11-2020,,fedex,Delivered
2428,60023,21-08-2022,,fedex,Delivered
2429,17402,15-03-2022,,fedex,Delivered
2430,27885,31-07-2023,,bluedart,Delivered
2431,6211,21-01-2021,,fedex,Delivered
2432,42856,18-12-2023,,fedex,Cancelled
2433,70797,26-01-2021,,bluedart,Delivered
2434,41514,08-07-2023,,fedex,Delivered
2435,33592,07-06-2023,,fedex,Delivered
2436,48474,15-05-2022,,fedex,Shipped
2437,30046,25-05-2021,,fedex,In Transit
2438,51581,20-11-2024,,ups,Delivered
2439,53069,11-09-2024,,fedex,Delivered
2440,64713,04-02-2024,,fedex,Delivered
2441,8179,15-03-2022,,fedex,Shipped
2442,51995,29-03-2023,24-04-2023,ups,Returned
2443,77465,27-09-2022,14-10-2022,fedex,Returned
2444,55773,01-08-2022,,fedex,Delivered
2445,95109,29-02-2024,,dhl,Delivered
2446,59470,15-04-2020,07-05-2020,delhivery,Returned
2447,40052,17-10-2024,,fedex,Delivered
2448,35227,01-12-2024,,dhl,Shipped
2449,55854,26-08-2020,,dhl,Delivered
2450,27229,01-03-2022,,bluedart,Delivered
2451,17571,22-03-2024,,fedex,Delivered
2452,5495,19-05-2023,,fedex,Delivered
2453,83297,22-01-2020,,fedex,Delivered
2454,89764,25-01-2020,,bluedart,Shipped
2455,41101,05-03-2021,,fedex,Delivered
2456,6885,31-12-2020,,fedex,Delivered
2457,12014,30-03-2021,,fedex,Delivered
2458,11447,12-08-2021,,dhl,Delivered
2459,74913,20-09-2021,,ups,Delivered
2460,21079,20-01-2022,,ups,Cancelled
2461,36896,22-03-2023,,fedex,Shipped
2462,9749,22-11-2021,,usps,Delivered
2463,81349,19-12-2021,,ups,Delivered
2464,83105,09-01-2022,,fedex,Delivered
2465,37122,23-12-2024,,ups,Delivered
2466,80851,16-04-2021,,ups,Delivered
2467,90520,04-12-2023,,bluedart,Delivered
2468,46523,29-04-2020,,dhl,Delivered
2469,52287,17-01-2024,,fedex,Delivered
2470,6043,27-09-2021,,delhivery,Delivered
2471,76114,30-07-2020,,fedex,Delivered
2472,6821,15-07-2024,,fedex,Delivered
2473,2136,03-09-2024,,fedex,In Transit
2474,73159,06-11-2024,,bluedart,Delivered
2475,74229,22-05-2023,,bluedart,Delivered
2476,18337,15-06-2023,,usps,In Transit
2477,72916,31-10-2020,,dhl,Shipped
2478,66984,30-09-2020,,ups,In Transit
2479,50116,16-10-2022,,ups,Delivered
2480,74515,17-03-2022,,delhivery,Delivered
2481,37432,12-05-2022,,fedex,Delivered
2482,34980,23-08-2024,,ups,Delivered
2483,74418,18-08-2020,,fedex,Delivered
2484,70946,15-04-2022,,fedex,Delivered
2485,30295,26-08-2024,,fedex,Delivered
2486,54541,23-07-2023,,fedex,Delivered
2487,63686,21-10-2020,,dhl,Delivered
2488,62344,05-11-2023,,bluedart,Cancelled
2489,31907,11-08-2022,,fedex,Delivered
2490,14204,10-05-2021,,fedex,Delivered
2491,33700,22-05-2024,,fedex,Shipped
2492,20575,30-08-2024,,ups,Delivered
2493,11737,25-09-2022,,fedex,Delivered
2494,1835,15-10-2024,,fedex,Delivered
2495,91578,06-06-2023,,delhivery,Delivered
2496,2121,10-10-2022,,fedex,Delivered
2497,61689,26-08-2020,,dhl,Delivered
2498,95573,12-12-2023,,dhl,Shipped
2499,2267,22-08-2022,,fedex,Delivered
2500,18564,28-06-2020,,dhl,Delivered
2501,59935,18-11-2021,,fedex,Delivered
2502,26369,09-11-2020,,fedex,Delivered
2503,44491,28-03-2022,15-04-2022,fedex,Returned
2504,57971,02-10-2023,,fedex,Delivered
2505,83593,20-02-2020,07-03-2020,dhl,Returned
2506,63007,31-12-2022,,fedex,Delivered
2507,55572,15-12-2023,,bluedart,Shipped
2508,69513,15-11-2020,,dhl,Delivered
2509,49623,26-07-2022,,dhl,Delivered
2510,31087,08-04-2020,,fedex,Delivered
2511,60043,25-04-2022,,bluedart,Delivered
2512,84392,07-03-2024,,fedex,Delivered
2513,9388,19-04-2022,,fedex,Shipped
2514,98343,07-12-2023,,fedex,Delivered
2515,41600,13-08-2021,,fedex,Delivered
2516,43763,20-07-2023,,usps,Delivered
2517,44189,17-11-2022,,dhl,Delivered
2518,97165,19-05-2024,,ups,In Transit
2519,78614,14-11-2020,,dhl,Delivered
2520,65303,10-02-2024,,fedex,Delivered
2521,78745,15-05-2024,,fedex,Delivered
2522,98078,29-06-2020,,fedex,In Transit
2523,62727,11-12-2020,,dhl,Delivered
2524,52755,05-10-2023,,bluedart,Delivered
2525,36695,05-03-2023,,fedex,Delivered
2526,28285,25-10-2020,,fedex,Delivered
2527,59888,27-04-2023,,fedex,Delivered
2528,26969,19-10-2020,,fedex,In Transit
2529,77578,24-11-2024,,bluedart,Delivered
2530,72629,21-06-2024,,bluedart,Shipped
2531,50118,10-11-2020,,bluedart,Delivered
2532,74639,30-01-2023,,ups,Delivered
2533,64627,01-05-2022,,bluedart,Delivered
2534,3658,05-03-2022,,ups,Delivered
2535,20221,04-11-2023,,bluedart,Delivered
2536,45527,15-07-2024,,delhivery,Delivered
2537,7029,03-08-2021,,dhl,Shipped
2538,36574,20-06-2023,,ups,Delivered
2539,56514,05-01-2024,,fedex,Delivered
2540,94561,07-05-2024,,bluedart,Delivered
2541,74185,09-01-2021,,fedex,Delivered
2542,55221,11-03-2024,,fedex,Shipped
2543,94249,28-03-2024,24-04-2024,dhl,Returned
2544,74719,02-03-2023,,dhl,In Transit
2545,22750,05-07-2024,,bluedart,Shipped
2546,59629,18-11-2024,,fedex,Delivered
2547,51001,06-10-2022,,fedex,Delivered
2548,49402,05-05-2021,,usps,Delivered
2549,17343,09-04-2023,,ups,Delivered
2550,39657,30-07-2022,,bluedart,Delivered
2551,19845,21-09-2021,,dhl,Delivered
2552,1286,20-11-2022,,dhl,Delivered
2553,68729,22-09-2023,,fedex,Delivered
2554,89467,01-07-2021,,ups,Delivered
2555,32807,08-04-2020,,fedex,Delivered
2556,82644,23-09-2022,,dhl,Delivered
2557,53005,24-08-2022,,dhl,Delivered
2558,41940,03-04-2023,,fedex,Shipped
2559,23364,08-03-2020,,fedex,Delivered
2560,7951,15-06-2020,,fedex,Delivered
2561,88553,12-11-2023,,fedex,Delivered
2562,29510,28-07-2024,,fedex,Delivered
2563,18004,22-01-2023,,bluedart,Shipped
2564,9959,10-01-2021,02-02-2021,usps,Returned
2565,98617,19-06-2020,,delhivery,Delivered
2566,10508,09-09-2024,,dhl,Delivered
2567,81180,22-09-2022,,bluedart,Delivered
2568,47658,19-04-2022,,fedex,Delivered
2569,9619,07-12-2023,,dhl,Delivered
2570,18253,02-04-2024,,bluedart,Delivered
2571,45347,15-01-2024,,dhl,In Transit
2572,44308,18-07-2023,,dhl,Delivered
2573,51466,19-08-2021,05-09-2021,fedex,Returned
2574,25080,28-05-2021,,fedex,Delivered
2575,10442,17-08-2020,,bluedart,Delivered
2576,23388,19-07-2023,,dhl,Delivered
2577,21127,04-01-2022,,dhl,Delivered
2578,76750,08-10-2020,,fedex,Delivered
2579,39599,24-08-2020,,fedex,Delivered
2580,4466,20-09-2022,,fedex,Delivered
2581,32619,28-07-2022,,fedex,Delivered
2582,56868,28-07-2023,,bluedart,Delivered
2583,98259,02-08-2020,,ups,Delivered
2584,67983,01-09-2023,,dhl,In Transit
2585,75237,08-01-2022,,fedex,Delivered
2586,30563,29-10-2024,,fedex,Shipped
2587,67352,29-03-2020,,fedex,Delivered
2588,7629,06-07-2020,,fedex,Cancelled
2589,64727,05-05-2024,,fedex,In Transit
2590,86495,12-11-2022,,ups,In Transit
2591,30293,13-10-2023,,dhl,In Transit
2592,48347,02-09-2024,,dhl,Delivered
2593,57017,23-07-2020,,fedex,Shipped
2594,43679,23-06-2020,,delhivery,Delivered
2595,72926,22-04-2022,,fedex,Delivered
2596,68014,31-10-2022,16-11-2022,fedex,Returned
2597,95824,22-10-2020,,ups,Shipped
2598,24713,15-12-2023,,dhl,Delivered
2599,79669,08-11-2022,,dhl,Delivered
2600,27829,06-11-2024,06-12-2024,fedex,Returned
2601,7125,08-05-2021,,fedex,Delivered
2602,37116,15-08-2024,,fedex,Cancelled
2603,89290,04-01-2022,,bluedart,Delivered
2604,73181,29-11-2021,,fedex,Cancelled
2605,61177,03-08-2020,,fedex,Delivered
2606,55490,22-07-2020,,fedex,In Transit
2607,69963,12-01-2021,,bluedart,Delivered
2608,59051,02-02-2024,,fedex,Delivered
2609,47041,26-11-2023,,usps,Delivered
2610,14903,12-12-2021,,ups,Delivered
2611,32653,28-11-2023,,fedex,Delivered
2612,1994,10-11-2021,,fedex,In Transit
2613,47924,04-05-2023,,dhl,Cancelled
2614,75718,07-04-2020,,dhl,Delivered
2615,58166,17-12-2021,,fedex,Cancelled
2616,23801,29-07-2023,,bluedart,Cancelled
2617,2570,01-02-2020,,fedex,Shipped
2618,99881,20-05-2022,,dhl,Delivered
2619,78399,04-09-2020,,fedex,Delivered
2620,67115,25-05-2024,,dhl,Cancelled
2621,95706,23-07-2023,,dhl,Delivered
2622,4758,09-05-2020,,bluedart,Delivered
2623,90801,05-12-2021,,fedex,Cancelled
2624,5694,19-12-2024,,fedex,Delivered
2625,53144,21-06-2020,,ups,Delivered
2626,23148,04-08-2024,,dhl,Delivered
2627,31804,14-08-2024,08-09-2024,fedex,Returned
2628,60946,18-11-2020,,bluedart,Delivered
2629,41357,26-05-2021,,fedex,Delivered
2630,99687,06-04-2023,,fedex,Delivered
2631,81735,01-11-2023,,bluedart,Delivered
2632,44332,09-09-2023,,usps,Delivered
2633,63145,26-10-2021,25-11-2021,fedex,Returned
2634,1475,19-10-2023,,bluedart,In Transit
2635,4475,30-03-2021,,bluedart,Delivered
2636,92689,24-01-2024,,fedex,Delivered
2637,37720,10-03-2023,25-03-2023,fedex,Returned
2638,99793,24-08-2023,,fedex,Delivered
2639,33632,25-02-2024,,fedex,Delivered
2640,19807,19-11-2021,,dhl,Delivered
2641,81083,25-06-2024,,fedex,Shipped
2642,90143,01-10-2022,,delhivery,Delivered
2643,68410,02-02-2023,,bluedart,Delivered
2644,14896,01-04-2024,,fedex,Delivered
2645,85948,12-03-2024,,fedex,Delivered
2646,86257,18-06-2021,,dhl,Cancelled
2647,1044,05-07-2023,,bluedart,Delivered
2648,71274,05-04-2021,,dhl,In Transit
2649,20125,03-04-2023,,dhl,Delivered
2650,65700,18-07-2021,,fedex,Delivered
2651,47781,21-12-2023,,bluedart,Delivered
2652,4340,12-04-2021,,fedex,Delivered
2653,38057,18-04-2021,,fedex,Delivered
2654,85157,02-08-2020,,bluedart,Delivered
2655,1999,24-09-2023,,ups,Delivered
2656,32847,11-03-2021,,fedex,In Transit
2657,4436,07-01-2021,,dhl,Delivered
2658,92216,09-10-2024,,usps,Shipped
2659,24029,23-02-2024,,fedex,Delivered
2660,31952,01-04-2021,,dhl,Shipped
2661,63588,24-06-2023,,fedex,Delivered
2662,43078,14-09-2020,,usps,Delivered
2663,26970,16-08-2024,15-09-2024,dhl,Returned
2664,68271,16-10-2021,,usps,Delivered
2665,48495,21-06-2024,,dhl,Delivered
2666,36359,27-08-2024,,dhl,Delivered
2667,8312,07-04-2021,,bluedart,Delivered
2668,12254,09-05-2023,,fedex,Delivered
2669,79478,09-03-2022,,dhl,Delivered
2670,63886,15-12-2021,,fedex,Delivered
2671,76669,28-08-2020,,dhl,Delivered
2672,87506,16-06-2022,,fedex,Delivered
2673,56914,28-08-2024,,dhl,Delivered
2674,24228,06-05-2022,,fedex,Delivered
2675,3415,18-05-2022,,ups,Delivered
2676,88424,14-12-2020,,ups,Delivered
2677,65512,31-08-2024,,fedex,Delivered
2678,87612,02-08-2024,,dhl,Delivered
2679,1628,17-09-2024,,fedex,Cancelled
2680,7326,31-05-2024,,delhivery,Delivered
2681,28235,03-12-2023,,bluedart,Delivered
2682,6528,21-08-2024,,bluedart,Delivered
2683,49622,22-09-2023,,bluedart,Delivered
2684,8706,31-07-2020,10-08-2020,fedex,Returned
2685,21058,04-09-2022,,usps,Delivered
2686,96893,23-08-2023,,fedex,Shipped
2687,35583,23-04-2020,,fedex,Delivered
2688,28605,27-07-2021,,fedex,Delivered
2689,66012,27-11-2020,,fedex,Delivered
2690,39947,02-02-2021,,dhl,Cancelled
2691,42423,17-04-2024,,dhl,Delivered
2692,94009,05-06-2024,,fedex,Delivered
2693,53968,27-10-2024,,bluedart,Cancelled
2694,73646,01-08-2020,,delhivery,Delivered
2695,1255,05-01-2023,,dhl,Delivered
2696,5536,28-12-2023,,usps,Delivered
2697,45632,18-07-2024,,usps,Delivered
2698,30385,06-03-2023,,fedex,Delivered
2699,58870,21-11-2024,,fedex,Delivered
2700,83129,10-11-2022,,fedex,Delivered
2701,55833,22-02-2021,,dhl,Delivered
2702,71782,10-09-2024,,dhl,Delivered
2703,43086,31-05-2022,,fedex,Delivered
2704,92410,13-09-2023,,bluedart,Delivered
2705,31836,17-11-2024,,fedex,Shipped
2706,53516,11-12-2024,,usps,Shipped
2707,54135,29-07-2022,,fedex,Delivered
2708,12273,07-10-2022,,fedex,Delivered
2709,98968,28-11-2023,,delhivery,Shipped
2710,56465,06-07-2022,,usps,Delivered
2711,47454,11-03-2023,,fedex,Shipped
2712,43163,21-09-2020,,fedex,Delivered
2713,54553,23-07-2024,,ups,Delivered
2714,72214,11-08-2024,,bluedart,Delivered
2715,53797,09-07-2020,31-07-2020,fedex,Returned
2716,8687,13-04-2021,,delhivery,In Transit
2717,41647,14-12-2022,,fedex,Delivered
2718,56079,29-05-2020,,fedex,Delivered
2719,37049,20-06-2020,,dhl,Delivered
2720,85759,03-07-2024,,fedex,Delivered
2721,73448,06-01-2022,,delhivery,Delivered
2722,51090,11-06-2023,,usps,Delivered
2723,25696,25-05-2022,,ups,Delivered
2724,45567,14-07-2024,,dhl,Delivered
2725,43642,05-10-2020,,ups,Delivered
2726,8924,22-11-2021,,ups,Delivered
2727,50105,13-05-2020,,fedex,Cancelled
2728,66170,17-07-2023,,fedex,Shipped
2729,89738,06-09-2023,,dhl,Delivered
2730,11462,25-12-2021,,fedex,Delivered
2731,29923,19-06-2021,,fedex,Cancelled
2732,1451,24-01-2023,,dhl,Delivered
2733,31404,06-10-2022,,fedex,Delivered
2734,21748,30-01-2022,,bluedart,Delivered
